seq,source_file,statement_from,statement_to,date,value_date,narration,reference,direction,withdrawal,deposit,amount,closing_balance,categories,is_recurring,recurring_key
97,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-05-31,2024-05-31,00521130001823-TPT-EVA FLAT FULL PAYMEN- RAJESH KANKONKAR,0000000213998302,Payment,3900000.0,0.0,3900000.0,425019.98,High Transaction,No,EVA FLAT FULL PAYMEN
98,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-06-01,2024-06-01,IMPS-415312184521-RAJNI DHIRAJ WAGHELA-M AHB-XXXXXXX9715-SALARY FOR MAY 2024,0000415312184521,Payment,2900.0,0.0,2900.0,422119.98,Salary; Recurring Transaction,Yes,RAJNI DHIRAJ WAGHELA
99,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-06-01,2024-06-01,IMPS-415312188315-MSG C COMPUTERS-RATN-X XXXXXXXXXXX1577-TONER REFILING,0000415312188315,Payment,1250.0,0.0,1250.0,420869.98,Recurring Transaction,Yes,MSG C COMPUTERS
100,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-06-01,2024-06-01,GANESH GAIKWAD - CHQ PAID - VASAI - MUMB,0000000000000167,Payment,18938.0,0.0,18938.0,401931.98,Recurring Transaction,Yes,GANESH GAIKWAD
101,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-06-03,2024-06-03,IMPS-415510170539-SHREE SIDDHIVINAYAK CO MPUTER-SVCB-XXXXXXXXXXX0516-AMC PAYMENT NEAR VARTAK SCHOOL VASAI WEST Account Status : Regular Account Type : ASCENT CURRENT ACCOUNT (1313) INV NO. 0012,0000415510170539,Payment,3540.0,0.0,3540.0,398391.98,Recurring Transaction,Yes,SHREE SIDDHIVINAYAK CO MPUTER
102,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-06-03,2024-06-04,CHQ DEP MICR 08-MUM CLG - MICR CLG - MUM : SHABBUDDIN JAMAL SAMNANI :DEVELOPMENT CREDIT BANK LTD,0000000000000282,Receipt,0.0,35000.0,35000.0,433391.98,Recurring Transaction,Yes,CHQ DEP MICR
103,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-06-04,2024-06-03,FD BKD FOR R M HASNANI AND ASSO 50300982 174900 -R M HASNANI AND ASSO,000000000000000,Payment,298391.98,0.0,298391.98,135000.0,FD Deposit/Withdrawal; High Transaction; Recurring Transaction,Yes,FD BKD FOR R M HASNANI AND ASSO
104,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-06-05,2024-06-05,SI HGADP03D5B0711338268 AIRTEL -05/06/24,000000000000000,Payment,3207.24,0.0,3207.24,131792.76,Other,No,SI HGADPDB AIRTEL
105,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-06-05,2024-06-05,ACH D- ARKA FINCAP LTD-NP281717515078477,0000004653034487,Payment,235573.0,0.0,235573.0,-103780.24,High Transaction; Recurring Transaction,Yes,ARKA FINCAP LTD
106,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-06-06,2024-06-05,SWEEP-IN CREDIT - 50300982174900,000000000000000,Receipt,0.0,103781.0,103781.0,0.76,High Transaction; Recurring Transaction,Yes,IN CREDIT
107,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-06-06,2024-06-06,50200063044625-TPT-12A &80G CERTIFICATE- KRISHNA PAWAR AND ASSOCIATES,0000000321252917,Payment,10000.0,0.0,10000.0,-9999.24,Other,No,A G CERTIFICATE
108,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-06-06,2024-06-06,NEFT CR-BACB0000043-SHREE AGENCY-R M HAS NANI AND ASSOCIATES-R M HASNANI-N1582400 02448157,N158240002448157,Receipt,0.0,70000.0,70000.0,60000.76,Recurring Transaction,Yes,SHREE AGENCY
109,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-06-06,2024-06-07,CHQ DEP MICR 08-MUM CLG - MICR CLG - MUM : M M INFRA PROJECT :FEDERAL BANK LTD,0000000000375182,Receipt,0.0,27000.0,27000.0,87000.76,Recurring Transaction,Yes,CHQ DEP MICR
110,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-06-09,2024-06-09,UPI SETTLEMENT -WW8951- 09/06/24,000000000000000,Receipt,0.0,6000.0,6000.0,93000.76,UPI; Recurring Transaction,Yes,UPI SETTLEMENT
111,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-06-10,2024-06-10,IMPS-416210192796-NISHA S-HDFC-XXXXXXXXX X4569-SALARY,0000416210192796,Payment,7500.0,0.0,7500.0,85500.76,Salary; Recurring Transaction,Yes,XXXXXXXXX X
112,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-06-10,2024-06-10,IMPS-416210193459-SNEHAL SAYANI-UTIB-XXX XXXXXXXX3599-SALARY,0000416210193459,Payment,12667.0,0.0,12667.0,72833.76,Salary; Recurring Transaction,Yes,SNEHAL SAYANI
113,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-06-10,2024-06-10,IMPS-416215162647-SAI MILK CENTER-VVSB-X XXXXXXXXXX1891-PAYMENT FOR MAY 2024,0000416215162647,Payment,2772.0,0.0,2772.0,70061.76,Recurring Transaction,Yes,SAI MILK CENTER
114,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-06-11,2024-06-11,50100419010954-TPT-SALARY-PRAKASH JAYRAM RAORANE,0000000207292337,Payment,4133.0,0.0,4133.0,65928.76,Salary; Recurring Transaction,Yes,PRAKASH JAYRAM RAORANE
115,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-06-13,2024-06-13,UPI SETTLEMENT -WW8951- 13/06/24,000000000000000,Receipt,0.0,1080.0,1080.0,67008.76,UPI; Recurring Transaction,Yes,UPI SETTLEMENT
116,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-06-14,2024-06-14,QUARTERLY INTEREST CREDIT 50300525848577,3304220240614787,Receipt,0.0,165.0,165.0,67173.76,Recurring Transaction,Yes,QUARTERLY INTEREST CREDIT
117,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-06-15,2024-06-15,QUARTERLY INTEREST CREDIT 50300525848577,3304220240615772,Receipt,0.0,2.0,2.0,67175.76,Recurring Transaction,Yes,QUARTERLY INTEREST CREDIT
118,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-06-15,2024-06-15,UPI SETTLEMENT -WW8951- 15/06/24 NEAR VARTAK SCHOOL VASAI WEST Account Status : Regular Account Type : ASCENT CURRENT ACCOUNT (1313),000000000000000,Receipt,0.0,2950.0,2950.0,70125.76,UPI; Recurring Transaction,Yes,UPI SETTLEMENT
119,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-06-15,2024-06-15,CBDT/BANK REFERENCE NO:K2416719964793/CI N NO:24061500084557HDFC/ONLINE,0240615110021904,Payment,50000.0,0.0,50000.0,20125.76,Recurring Transaction,Yes,BANK REFERENCE NOK
120,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-06-15,2024-06-15,CBDT/BANK REFERENCE NO:K2416719965751/CI N NO:24061500091301HDFC/ONLINE,0240615110027705,Payment,50000.0,0.0,50000.0,-29874.24,Recurring Transaction,Yes,BANK REFERENCE NOK
121,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-06-15,2024-06-15,SWEEP-IN CREDIT - 50300982174900,000000000000000,Receipt,0.0,29875.0,29875.0,20.76,Recurring Transaction,Yes,IN CREDIT
122,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-06-15,2024-06-15,INT. ON SWCR ON-50300982174900,000000000000000,Payment,20.0,0.0,20.0,-29854.24,Other,No,INT ON SWCR ON
123,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-06-17,2024-06-17,UPI-KEVIN LAWRENCE MENEZ-9833007009@PAYT M-ICIC0000004-453526154453-SENT FROM PAY TM,0000453526154453,Receipt,0.0,11800.0,11800.0,11820.76,UPI; Recurring Transaction,Yes,KEVIN LAWRENCE MENEZ
124,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-06-19,2024-06-19,UPI SETTLEMENT -WW8951- 19/06/24,000000000000000,Receipt,0.0,2000.0,2000.0,13820.76,UPI; Recurring Transaction,Yes,UPI SETTLEMENT
125,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-06-19,2024-06-19,UPI-AHMAD ALI-CJJFS@IBL-SBIN0002553-417 139076629-REVERSE AMOUNT,0000417139076629,Payment,2000.0,0.0,2000.0,11820.76,UPI,No,AHMAD ALI
126,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-06-19,2024-06-19,HGAEP04FCD0111150651-VIPOSTPAID-BILLPAY- 50200026202917,0000000121296510,Payment,1471.46,0.0,1471.46,10349.3,Other,No,HGAEPFCD
127,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-06-19,2024-06-19,FT - CR - 00517630000490 - VEENA CYCLE S TORES,0000000000002792,Receipt,0.0,14580.0,14580.0,24929.3,Recurring Transaction,Yes,VEENA CYCLE S TORES
128,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-06-19,2024-06-19,GST/BANK REFERENCE NO: R2417154965099/CI N NO: HDFC24062700464928,0240619270077109,Payment,45458.0,0.0,45458.0,-20528.7,Recurring Transaction,Yes,BANK REFERENCE NO R
129,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-06-19,2024-06-20,CHQ DEP MICR 08-MUM CLG - MICR CLG - MUM : MADHURI ARWIND THAKKAR :BASSEIN CATHOL IC CO-OPERATIVE BANK LTD,0000000000100253,Receipt,0.0,2360.0,2360.0,-18168.7,LIC; Recurring Transaction,Yes,CHQ DEP MICR
130,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-06-20,2024-06-19,INT. ON SWCR ON-50300982174900,000000000000000,Receipt,0.0,18.0,18.0,-18150.7,Recurring Transaction,Yes,INT ON SWCR ON
131,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-06-20,2024-06-19,SWEEP-IN CREDIT - 50300982174900,000000000000000,Receipt,0.0,20529.0,20529.0,2378.3,Recurring Transaction,Yes,IN CREDIT
132,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-06-20,2024-06-20,UPI SETTLEMENT -WW8951- 20/06/24,000000000000000,Receipt,0.0,23600.0,23600.0,25978.3,UPI; Recurring Transaction,Yes,UPI SETTLEMENT
133,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-06-24,2024-06-24,UPI-MR KANUBHAI PRANSHAN-K.P.PANDYA30@OK HDFCBANK-CBIN0283673-417637932615-FOR RE TURN FILE,0000417637932615,Receipt,0.0,4720.0,4720.0,30698.3,UPI,No,MR KANUBHAI PRANSHAN
134,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-06-25,2024-06-25,SI HGAEP0D8090115989554 MSEDCL -25/06/24,000000000000000,Payment,28460.0,0.0,28460.0,2238.3,Other,No,SI HGAEPD MSEDCL
135,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-06-25,2024-06-25,SI HGAEP15F910115929136 MSEDCL -25/06/24 NEAR VARTAK SCHOOL VASAI WEST Account Status : Regular Account Type : ASCENT CURRENT ACCOUNT (1313),000000000000000,Payment,15160.0,0.0,15160.0,-12921.7,Other,No,SI HGAEPF MSEDCL
136,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-06-26,2024-06-25,SWEEP-IN CREDIT - 50300731025210,000000000000000,Receipt,0.0,12922.0,12922.0,0.3,Recurring Transaction,Yes,IN CREDIT
137,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-06-26,2024-06-26,CHQ PAID-MICR CTS-MU-APOORVA CO OP HOUSI,0000000000000168,Payment,2540.0,0.0,2540.0,-2539.7,Recurring Transaction,Yes,CHQ PAID
138,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-06-26,2024-06-26,UPI-SHAWN S PEREIRA-SHAWNBLACKSYMPATHY-1 @OKHDFCBANK-HDFC0000016-417810037142-UPI,0000417810037142,Receipt,0.0,5900.0,5900.0,3360.3,UPI,No,SHAWN S PEREIRA
139,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-06-26,2024-06-26,UPI-YAKENDRA DEEPAK SING-YAKENDRA9975@OK AXIS-FDRL0001575-454498711617-UPI,0000454498711617,Receipt,0.0,1000.0,1000.0,4360.3,UPI; FD Deposit/Withdrawal; Recurring Transaction,Yes,YAKENDRA DEEPAK SING
140,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-06-27,2024-06-27,UPI SETTLEMENT -WW8951- 27/06/24,000000000000000,Receipt,0.0,2360.0,2360.0,6720.3,UPI; Recurring Transaction,Yes,UPI SETTLEMENT
141,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-06-27,2024-06-27,UPI-YAKENDRA DEEPAK SING-YAKENDRA9975@OK AXIS-FDRL0001575-417918655231-UPI,0000417918655231,Receipt,0.0,5900.0,5900.0,12620.3,UPI; FD Deposit/Withdrawal; Recurring Transaction,Yes,YAKENDRA DEEPAK SING
142,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-06-27,2024-06-27,UPI-DOSANI RAHIM DILIPKU-R.DOSANI05@OKSB I-FDRL0001099-417938554832-ITR FEES 2 YE ARS,0000417938554832,Receipt,0.0,18880.0,18880.0,31500.3,UPI; FD Deposit/Withdrawal,No,DOSANI RAHIM DILIPKU
143,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-06-27,2024-06-27,IMPS-417916100026-RAMZAN HASNANI-CBIN-XX XXXX8422-YAKENDRA SINGH PAN AADHAR LINK FEES,0000417916100026,Payment,1000.0,0.0,1000.0,30500.3,Recurring Transaction,Yes,RAMZAN HASNANI
144,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-06-27,2024-06-27,IMPS-417916100421-RAMZAN HASNANI-CBIN-XX XXXX8422-AASHIRWAD DEVELOPERS TDS,0000417916100421,Payment,16949.0,0.0,16949.0,13551.3,Recurring Transaction,Yes,RAMZAN HASNANI
145,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-06-27,2024-06-27,IMPS-417916100990-RAMZAN HASNANI-CBIN-XX XXXX8422-RAJ HOISERY TDS,0000417916100990,Payment,2500.0,0.0,2500.0,11051.3,Recurring Transaction,Yes,RAMZAN HASNANI
146,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-06-27,2024-06-27,IMPS-417916101631-RAMZAN HASNANI-CBIN-XX XXXX8422-SAVITRI GENERAL STORES TDS,0000417916101631,Payment,5500.0,0.0,5500.0,5551.3,Recurring Transaction,Yes,RAMZAN HASNANI
147,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-06-28,2024-06-28,50200059366630-TPT-SONU MANU TDS-JALPA R AITHATHA AND CO,0000000266709329,Payment,2500.0,0.0,2500.0,3051.3,Other,No,SONU MANU TDS
148,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-06-29,2024-07-01,CHQ DEP MICR 08-MUM CLG - MICR CLG - MUM : ORBIT CORPORATIONS :BASSEIN CATHOLIC CO-OPERATIVE BANK LTD,0000000000000239,Receipt,0.0,300000.0,300000.0,303051.3,LIC; High Transaction; Recurring Transaction,Yes,CHQ DEP MICR
149,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-07-01,2024-07-01,UPI-NAVEED NASIR SURVE-NAVEEDSURVE54@OKI NEAR VARTAK SCHOOL VASAI WEST Account Status : Regular Account Type : ASCENT CURRENT ACCOUNT (1313) CICI-BARB0VASWES-454939082829-UPI,0000454939082829,Receipt,0.0,2360.0,2360.0,305411.3,UPI,No,NAVEED NASIR SURVE
150,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-07-02,2024-07-01,FD BKD FOR R M HASNANI AND ASSO 50300996 719079 -R M HASNANI AND ASSO,000000000000000,Payment,205411.3,0.0,205411.3,100000.0,FD Deposit/Withdrawal; High Transaction; Recurring Transaction,Yes,FD BKD FOR R M HASNANI AND ASSO
151,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-07-02,2024-07-02,IMPS-418411153948-RAJNI DHIRAJ WAGHELA-M AHB-XXXXXXX9715-SALARY FOR JUNE 2024,0000418411153948,Payment,2900.0,0.0,2900.0,97100.0,Salary; Recurring Transaction,Yes,RAJNI DHIRAJ WAGHELA
152,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-07-02,2024-07-02,IMPS-418411154815-SHREE SIDDHIVINAYAK CO MPUTER-SVCB-XXXXXXXXXXX0516-AMC FOR MONT H OF JUNE 2024,0000418411154815,Payment,3540.0,0.0,3540.0,93560.0,Recurring Transaction,Yes,SHREE SIDDHIVINAYAK CO MPUTER
153,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-07-02,2024-07-02,IMPS-418411156372-SHREE SIDDHIVINAYAK CO MPUTER-SVCB-XXXXXXXXXXX0516-HP LASERJET PRO MFP M329DW,0000418411156372,Payment,30916.0,0.0,30916.0,62644.0,Recurring Transaction,Yes,SHREE SIDDHIVINAYAK CO MPUTER
154,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-07-02,2024-07-02,GANESH GAIKWAD - CHQ PAID - VASAI - MUMB,0000000000000169,Payment,15629.0,0.0,15629.0,47015.0,Recurring Transaction,Yes,GANESH GAIKWAD
155,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-07-02,2024-07-02,50200063386520-TPT-INV NO. CZS-07-13-COM FORT ZONE SERVICES,0000000237534328,Payment,24780.0,0.0,24780.0,22235.0,Other,No,INV NO CZS
156,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-07-02,2024-07-03,CHQ DEP MICR 08-MUM CLG - MICR CLG - MUM : INDIRA SOHAN UPADHYAY :UNION BANK OF I NDIA,0000000000005543,Receipt,0.0,11800.0,11800.0,34035.0,Recurring Transaction,Yes,CHQ DEP MICR
157,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-07-02,2024-07-03,CHQ DEP MICR 08-MUM CLG - MICR CLG - MUM : KUNDAN RAMCHANDRA PATIL :STATE BANK OF INDIA,0000000000038760,Receipt,0.0,5900.0,5900.0,39935.0,Recurring Transaction,Yes,CHQ DEP MICR
158,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-07-04,2024-07-04,UPI-CLIFFORD PINTO-9082201875@AXISB-PUNB 0040510-418671007615-ITR FILING FOR ROB,0000418671007615,Receipt,0.0,5900.0,5900.0,45835.0,UPI,No,CLIFFORD PINTO
159,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-07-04,2024-07-04,UPI SETTLEMENT -WW8951- 04/07/24,000000000000000,Receipt,0.0,5900.0,5900.0,51735.0,UPI; Recurring Transaction,Yes,UPI SETTLEMENT
160,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-07-04,2024-07-04,"IMPS-418611119852-MSG C COMPUTERS-RATN-X XXXXXXXXXXX1577-TONER, EPSON SERVICE",0000418611119852,Payment,1450.0,0.0,1450.0,50285.0,Recurring Transaction,Yes,MSG C COMPUTERS
161,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-07-04,2024-07-04,UPI-YASMEEN YASEEN HUSSA-SAMAIRAY30-3@OK AXIS-UTIB0001929-418635442142-UPI,0000418635442142,Receipt,0.0,2360.0,2360.0,52645.0,UPI; Recurring Transaction,Yes,YASMEEN YASEEN HUSSA
162,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-07-05,2024-07-05,SI HGAEP059900142026230 AIRTEL -05/07/24 NEAR VARTAK SCHOOL VASAI WEST Account Status : Regular Account Type : ASCENT CURRENT ACCOUNT (1313),000000000000000,Payment,3222.58,0.0,3222.58,49422.42,Other,No,SI HGAEP AIRTEL
163,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-07-05,2024-07-05,ACH D- ARKA FINCAP LTD-NP281720104841377,0000005869637916,Payment,235573.0,0.0,235573.0,-186150.58,High Transaction; Recurring Transaction,Yes,ARKA FINCAP LTD
164,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-07-05,2024-07-05,IMPS-418717166822-SAI MILK CENTER-VVSB-X XXXXXXXXXX1891-PAYMENT FOR JUNE 2024,0000418717166822,Payment,3219.0,0.0,3219.0,-189369.58,Recurring Transaction,Yes,SAI MILK CENTER
165,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-07-06,2024-07-05,SWEEP-IN CREDIT - 50300996719079,000000000000000,Receipt,0.0,186151.0,186151.0,-3218.58,High Transaction; Recurring Transaction,Yes,IN CREDIT
166,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-07-06,2024-07-05,SWEEP-IN CREDIT - 50300996719079,000000000000000,Receipt,0.0,3219.0,3219.0,0.42,Recurring Transaction,Yes,IN CREDIT
167,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-07-08,2024-07-08,UPI-KEVIN LAWRENCE MENEZ-9833007009@PAYT M-ICIC0000004-419031593757-SENT FROM PAY TM,0000419031593757,Receipt,0.0,5900.0,5900.0,5900.42,UPI; Recurring Transaction,Yes,KEVIN LAWRENCE MENEZ
168,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-07-09,2024-07-09,IMPS-419115144398-APOORVA CO OP HOUSING SOCIETY LTD-TDCB-XXXXXXXXXXX0318-MAINTEN ANCE BILL FOR JUNE F/19,0000419115144398,Payment,1175.0,0.0,1175.0,4725.42,Recurring Transaction,Yes,APOORVA CO OP HOUSING SOCIETY LTD
169,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-07-09,2024-07-09,IMPS-419115145099-APOORVA CO OP HOUSING SOCIETY LTD-TDCB-XXXXXXXXXXX0318-MAINTEN ANCE BILL FOR JUNE F/19A,0000419115145099,Payment,1365.0,0.0,1365.0,3360.42,Recurring Transaction,Yes,APOORVA CO OP HOUSING SOCIETY LTD
170,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-07-09,2024-07-09,50200095095131-TPT-12 6 APRIL 24-SHREE S AI HARDWARE AND ELECTRICALS,0000000304277023,Receipt,0.0,30000.0,30000.0,33360.42,Other,No,SHREE S AI HARDWARE AND ELECTRICALS
171,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-07-10,2024-07-10,50100419010954-TPT-SALARY-PRAKASH JAYRAM RAORANE,0000000283764525,Payment,5233.0,0.0,5233.0,28127.42,Salary; Recurring Transaction,Yes,PRAKASH JAYRAM RAORANE
172,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-07-10,2024-07-10,IMPS-419209138648-SNEHAL SAYANI-UTIB-XXX XXXXXXXX3599-SALARY,0000419209138648,Payment,20000.0,0.0,20000.0,8127.42,Salary; Recurring Transaction,Yes,SNEHAL SAYANI
173,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-07-10,2024-07-10,00511930004569-TPT-SALARY-NISHA SIDDHART H SHAH,0000000283933801,Payment,15000.0,0.0,15000.0,-6872.58,Salary; Recurring Transaction,Yes,NISHA SIDDHART H SHAH
174,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-07-10,2024-07-10,IMPS-419214199742-OM ASHANET PRIVATE LIM ITED-KKBK-XXXXXX9382-NEW CONNECTION,0000419214199742,Payment,10030.0,0.0,10030.0,-16902.58,Other,No,OM ASHANET PRIVATE LIM ITED
175,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-07-11,2024-07-10,SWEEP-IN CREDIT - 50300996719079,000000000000000,Receipt,0.0,6873.0,6873.0,-10029.58,Recurring Transaction,Yes,IN CREDIT
176,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-07-11,2024-07-10,INT. ON SWCR ON-50300996719079,000000000000000,Receipt,0.0,3.0,3.0,-10026.58,Recurring Transaction,Yes,INT ON SWCR ON
177,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-07-11,2024-07-10,SWEEP-IN CREDIT - 50300996719079,000000000000000,Receipt,0.0,9168.3,9168.3,-858.28,Recurring Transaction,Yes,IN CREDIT
178,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-07-11,2024-07-10,INT. ON SWCR ON-50300996719079,000000000000000,Receipt,0.0,5.0,5.0,-853.28,Recurring Transaction,Yes,INT ON SWCR ON
179,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-07-11,2024-07-10,SWEEP-IN CREDIT - 50300819860249 NEAR VARTAK SCHOOL VASAI WEST Account Status : Regular Account Type : ASCENT CURRENT ACCOUNT (1313),000000000000000,Receipt,0.0,854.0,854.0,0.72,Recurring Transaction,Yes,IN CREDIT
180,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-07-11,2024-07-10,INT. ON SWCR ON-50300819860249,000000000000000,Receipt,0.0,1.0,1.0,1.72,Recurring Transaction,Yes,INT ON SWCR ON
181,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-07-12,2024-07-12,UPI-ANJALI RAMCHANDRA LI-ANJALI31LIMAYE- 1@OKHDFCBANK-HDFC0008922-419468532279-PR OFESSIONAL FEES,0000419468532279,Receipt,0.0,3540.0,3540.0,3541.72,UPI,No,ANJALI RAMCHANDRA LI
182,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-07-12,2024-07-12,UPI-FAIYAZ ABBAS GADIWAL-FAIYAZG5@OKHDFC BANK-BKID0000013-419472197886-RETURNS FI LING CHA,0000419472197886,Receipt,0.0,11800.0,11800.0,15341.72,UPI,No,FAIYAZ ABBAS GADIWAL
183,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-07-12,2024-07-12,UPI-PINAZ FAIYAZ GADIWAL-PINAZG5@OKHDFCB ANK-HDFC0000544-419472263545-RETURNS FIL ING CHA,0000419472263545,Receipt,0.0,11800.0,11800.0,27141.72,UPI,No,PINAZ FAIYAZ GADIWAL
184,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-07-12,2024-07-12,04081560000056-TPT-PROFESSIONAL FEES IT RETURN-SMITA PRAKASH JOSE,0000000109706320,Receipt,0.0,23600.0,23600.0,50741.72,Other,No,PROFESSIONAL FEES IT RETURN
185,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-07-13,2024-07-13,UPI SETTLEMENT -WW8951- 13/07/24,000000000000000,Receipt,0.0,8260.0,8260.0,59001.72,UPI; Recurring Transaction,Yes,UPI SETTLEMENT
186,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-07-15,2024-07-15,50200078827262-TPT-KEYBOARD MOUSE COMBO- PRAKASH COMPUTER SERVICES,0000000157736777,Payment,650.0,0.0,650.0,58351.72,Other,No,KEYBOARD MOUSE COMBO
187,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-07-15,2024-07-15,IMPS-419711182388-SHREE SIDDHIVINAYAK CO MPUTER-SVCB-XXXXXXXXXXX0516-TP LINK 605 VPN ROUTER,0000419711182388,Payment,3717.0,0.0,3717.0,54634.72,Recurring Transaction,Yes,SHREE SIDDHIVINAYAK CO MPUTER
188,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-07-15,2024-07-15,UPI-ASEEM HAZARAT MOMIN-9920400102@YBL-I CIC0000011-419786092891-PAYMENT FROM PHO NE,0000419786092891,Receipt,0.0,2360.0,2360.0,56994.72,UPI,No,ASEEM HAZARAT MOMIN
189,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-07-15,2024-07-15,FT - CR - 00517630000490 - VEENA CYCLE S TORES,0000000000002812,Receipt,0.0,14580.0,14580.0,71574.72,Recurring Transaction,Yes,VEENA CYCLE S TORES
